subset,end_station_id,hour,avg_trips
weekdays,794,7,6.106719367588933
weekdays,794,8,3.7351778656126484
weekdays,794,9,3.1699604743083003
weekdays,794,10,3.7233201581027666
weekdays,794,11,3.8537549407114624
weekdays,794,12,4.798418972332016
weekdays,794,13,6.177865612648222
weekdays,794,14,6.790513833992095
weekdays,794,15,6.450592885375494
weekdays,794,16,5.324110671936759
weekdays,794,17,4.490118577075099
weekdays,794,18,3.9683794466403164
weekdays,794,19,3.2371541501976284
weekdays,794,20,2.782608695652174
weekdays,794,21,2.0237154150197627
weekdays,794,22,0.8181818181818182
weekdays,794,23,0.23715415019762845
weekdays,795,5,0.2648221343873518
weekdays,795,6,1.0355731225296443
weekdays,795,7,1.2292490118577075
weekdays,795,8,0.9209486166007905
weekdays,795,9,0.9525691699604744
weekdays,795,10,0.9446640316205533
weekdays,795,11,0.932806324110672
weekdays,795,12,0.8537549407114624
weekdays,795,13,1.2134387351778657
weekdays,795,14,1.4940711462450593
weekdays,795,15,1.391304347826087
weekdays,795,16,1.458498023715415
weekdays,795,17,1.1660079051383399
weekdays,795,18,1.0790513833992095
weekdays,795,19,1.1462450592885376
weekdays,795,20,1.1699604743083003
weekdays,795,21,1.0434782608695652
weekdays,795,22,0.4426877470355731
weekdays,795,23,0.09486166007905138
weekdays,796,5,0.2608695652173913
weekdays,796,6,0.6205533596837944
weekdays,796,7,0.2766798418972332
weekdays,796,8,0.22529644268774704
weekdays,796,9,0.1976284584980237
weekdays,796,10,0.2015810276679842
weekdays,796,11,0.28063241106719367
weekdays,796,12,0.2766798418972332
weekdays,796,13,0.3241106719367589
weekdays,796,14,0.30434782608695654
weekdays,796,15,0.3241106719367589
weekdays,796,16,0.31225296442687744
weekdays,796,17,0.3715415019762846
weekdays,796,18,0.25296442687747034
weekdays,796,19,0.2727272727272727
weekdays,796,20,0.2608695652173913
weekdays,796,21,0.31620553359683795
weekdays,796,22,0.043478260869565216
weekdays,796,23,0.015810276679841896
weekdays,797,5,0.6719367588932806
weekdays,797,6,2.8102766798418974
weekdays,797,7,3.1343873517786562
weekdays,797,8,2.1620553359683794
weekdays,797,9,2.1343873517786562
weekdays,797,10,1.7351778656126482
weekdays,797,11,1.6956521739130435
weekdays,797,12,1.5375494071146245
weekdays,797,13,1.7944664031620554
weekdays,797,14,1.8814229249011858
weekdays,797,15,1.66798418972332
weekdays,797,16,1.517786561264822
weekdays,797,17,1.2015810276679841
weekdays,797,18,1.08300395256917
weekdays,797,19,0.83399209486166
weekdays,797,20,0.6956521739130435
weekdays,797,21,0.6561264822134387
weekdays,797,22,0.2766798418972332
weekdays,797,23,0.09881422924901186
weekdays,798,5,0.09486166007905138
weekdays,798,6,0.43873517786561267
weekdays,798,7,0.18972332015810275
weekdays,798,8,0.1225296442687747
weekdays,798,9,0.11857707509881422
weekdays,798,10,0.11067193675889328
weekdays,798,11,0.11462450592885376
weekdays,798,12,0.11857707509881422
weekdays,798,13,0.13438735177865613
weekdays,798,14,0.09881422924901186
weekdays,798,15,0.09090909090909091
weekdays,798,16,0.1067193675889328
weekdays,798,17,0.08695652173913043
weekdays,798,18,0.05533596837944664
weekdays,798,19,0.011857707509881422
weekdays,798,20,0.03162055335968379
weekdays,798,21,0.023715415019762844
weekdays,798,22,0.019762845849802372
weekdays,798,23,0.003952569169960474
weekdays,799,5,0.11462450592885376
weekdays,799,6,0.34782608695652173
weekdays,799,7,0.7233201581027668
weekdays,799,8,0.6126482213438735
weekdays,799,9,0.6126482213438735
weekdays,799,10,0.35177865612648224
weekdays,799,11,0.36363636363636365
weekdays,799,12,0.38735177865612647
weekdays,799,13,0.5019762845849802
weekdays,799,14,0.4782608695652174
weekdays,799,15,0.47035573122529645
weekdays,799,16,0.31620553359683795
weekdays,799,17,0.2885375494071146
weekdays,799,18,0.21739130434782608
weekdays,799,19,0.15810276679841898
weekdays,799,20,0.1383399209486166
weekdays,799,21,0.08300395256916997
weekdays,799,22,0.09486166007905138
weekdays,799,23,0.023715415019762844
weekdays,800,5,0.49407114624505927
weekdays,800,6,0.9051383399209486
weekdays,800,7,1.1699604743083003
weekdays,800,8,0.7747035573122529
weekdays,800,9,0.7628458498023716
weekdays,800,10,0.38735177865612647
weekdays,800,11,0.44664031620553357
weekdays,800,12,0.48616600790513836
weekdays,800,13,0.6996047430830039
weekdays,800,14,0.6324110671936759
weekdays,800,15,0.6758893280632411
weekdays,800,16,0.2608695652173913
weekdays,800,17,0.2015810276679842
weekdays,800,18,0.16996047430830039
weekdays,800,19,0.16600790513833993
weekdays,800,20,0.1383399209486166
weekdays,800,21,0.08695652173913043
weekdays,800,22,0.015810276679841896
weekdays,800,23,0.011857707509881422
weekdays,801,5,
weekdays,801,6,
weekdays,801,7,
weekdays,801,8,0.003952569169960474
weekdays,801,9,
weekdays,801,10,
weekdays,801,11,
weekdays,801,12,0.007905138339920948
weekdays,801,13,0.03162055335968379
weekdays,801,14,0.023715415019762844
weekdays,801,15,0.011857707509881422
weekdays,801,16,0.023715415019762844
weekdays,801,17,0.003952569169960474
weekdays,801,18,0.007905138339920948
weekdays,801,19,
weekdays,801,20,0.003952569169960474
weekdays,801,21,
weekdays,801,22,
weekdays,801,23,
weekdays,802,5,0.8616600790513834
weekdays,802,6,1.2648221343873518
weekdays,802,7,0.6758893280632411
weekdays,802,8,0.525691699604743
weekdays,802,9,0.47035573122529645
weekdays,802,10,0.5296442687747036
weekdays,802,11,0.6837944664031621
weekdays,802,12,0.9920948616600791
weekdays,802,13,1.2490118577075098
weekdays,802,14,1.6126482213438735
weekdays,802,15,1.173913043478261
weekdays,802,16,1.0671936758893281
weekdays,802,17,0.9841897233201581
weekdays,802,18,0.8537549407114624
weekdays,802,19,0.6442687747035574
weekdays,802,20,0.6719367588932806
weekdays,802,21,0.43478260869565216
weekdays,802,22,0.20553359683794467
weekdays,802,23,0.06719367588932806
weekdays,803,5,1.565217391304348
weekdays,803,6,2.822134387351779
weekdays,803,7,2.039525691699605
weekdays,803,8,1.5256916996047432
weekdays,803,9,1.4308300395256917
weekdays,803,10,1.284584980237154
weekdays,803,11,1.300395256916996
weekdays,803,12,1.533596837944664
weekdays,803,13,1.7312252964426877
weekdays,803,14,2.308300395256917
weekdays,803,15,1.8695652173913044
weekdays,803,16,1.640316205533597
weekdays,803,17,1.6007905138339922
weekdays,803,18,1.3438735177865613
weekdays,803,19,0.8814229249011858
weekdays,803,20,0.5375494071146245
weekdays,803,21,0.5889328063241107
weekdays,803,22,0.2845849802371542
weekdays,803,23,0.08300395256916997
weekdays,804,5,2.075098814229249
weekdays,804,6,2.4071146245059287
weekdays,804,7,2.027667984189723
weekdays,804,8,1.699604743083004
weekdays,804,9,1.5217391304347827
weekdays,804,10,1.9130434782608696
weekdays,804,11,2.0
weekdays,804,12,2.324110671936759
weekdays,804,13,2.932806324110672
weekdays,804,14,3.2766798418972334
weekdays,804,15,2.9288537549407114
weekdays,804,16,2.6679841897233203
weekdays,804,17,2.0513833992094863
weekdays,804,18,1.517786561264822
weekdays,804,19,1.3675889328063242
weekdays,804,20,1.0671936758893281
weekdays,804,21,0.8221343873517787
weekdays,804,22,0.33201581027667987
weekdays,804,23,0.09486166007905138
weekdays,806,5,1.6877470355731226
weekdays,806,6,4.715415019762846
weekdays,806,7,4.383399209486166
weekdays,806,8,2.2094861660079053
weekdays,806,9,2.5296442687747036
weekdays,806,10,2.8458498023715415
weekdays,806,11,3.130434782608696
weekdays,806,12,3.7154150197628457
weekdays,806,13,5.391304347826087
weekdays,806,14,6.426877470355731
weekdays,806,15,6.600790513833992
weekdays,806,16,5.003952569169961
weekdays,806,17,4.158102766798419
weekdays,806,18,3.430830039525692
weekdays,806,19,3.1146245059288535
weekdays,806,20,2.197628458498024
weekdays,806,21,1.5612648221343874
weekdays,806,22,0.7193675889328063
weekdays,806,23,0.20553359683794467
weekdays,807,5,0.8735177865612648
weekdays,807,6,1.976284584980237
weekdays,807,7,1.5612648221343874
weekdays,807,8,1.0395256916996047
weekdays,807,9,0.9209486166007905
weekdays,807,10,1.256916996047431
weekdays,807,11,1.4782608695652173
weekdays,807,12,2.027667984189723
weekdays,807,13,3.2885375494071147
weekdays,807,14,4.383399209486166
weekdays,807,15,3.383399209486166
weekdays,807,16,2.992094861660079
weekdays,807,17,2.5454545454545454
weekdays,807,18,2.2134387351778657
weekdays,807,19,2.0039525691699605
weekdays,807,20,1.5849802371541502
weekdays,807,21,1.0197628458498025
weekdays,807,22,0.43873517786561267
weekdays,807,23,0.12648221343873517
weekdays,808,5,0.003952569169960474
weekdays,808,6,0.007905138339920948
weekdays,808,7,0.003952569169960474
weekdays,808,8,
weekdays,808,9,
weekdays,808,10,
weekdays,808,11,
weekdays,808,12,0.015810276679841896
weekdays,808,13,0.003952569169960474
weekdays,808,14,0.003952569169960474
weekdays,808,15,0.003952569169960474
weekdays,808,16,
weekdays,808,17,0.007905138339920948
weekdays,808,18,0.003952569169960474
weekdays,808,19,
weekdays,808,20,
weekdays,808,21,
weekdays,808,22,
weekdays,808,23,
weekdays,809,5,1.08300395256917
weekdays,809,6,1.7786561264822134
weekdays,809,7,1.7549407114624507
weekdays,809,8,1.1660079051383399
weekdays,809,9,1.2766798418972332
weekdays,809,10,1.1422924901185771
weekdays,809,11,1.6363636363636365
weekdays,809,12,1.8616600790513833
weekdays,809,13,2.9683794466403164
weekdays,809,14,4.015810276679842
weekdays,809,15,3.1620553359683794
weekdays,809,16,3.0790513833992095
weekdays,809,17,2.924901185770751
weekdays,809,18,2.505928853754941
weekdays,809,19,2.3043478260869565
weekdays,809,20,1.8181818181818181
weekdays,809,21,1.2411067193675889
weekdays,809,22,0.6047430830039525
weekdays,809,23,0.24110671936758893
weekdays,810,5,0.11857707509881422
weekdays,810,6,0.2727272727272727
weekdays,810,7,0.308300395256917
weekdays,810,8,0.2845849802371542
weekdays,810,9,0.2964426877470356
weekdays,810,10,0.5652173913043478
weekdays,810,11,0.5098814229249012
weekdays,810,12,0.6996047430830039
weekdays,810,13,1.098814229249012
weekdays,810,14,1.9130434782608696
weekdays,810,15,1.533596837944664
weekdays,810,16,1.533596837944664
weekdays,810,17,1.5059288537549407
weekdays,810,18,1.2134387351778657
weekdays,810,19,1.134387351778656
weekdays,810,20,0.8458498023715415
weekdays,810,21,0.6877470355731226
weekdays,810,22,0.2490118577075099
weekdays,810,23,0.11067193675889328
weekdays,811,5,0.1422924901185771
weekdays,811,6,0.06719367588932806
weekdays,811,7,0.12648221343873517
weekdays,811,8,0.1067193675889328
weekdays,811,9,0.2015810276679842
weekdays,811,10,0.31225296442687744
weekdays,811,11,0.36363636363636365
weekdays,811,12,0.39920948616600793
weekdays,811,13,0.5019762845849802
weekdays,811,14,0.6442687747035574
weekdays,811,15,0.7549407114624506
weekdays,811,16,0.7233201581027668
weekdays,811,17,0.5968379446640316
weekdays,811,18,0.4505928853754941
weekdays,811,19,0.33992094861660077
weekdays,811,20,0.22134387351778656
weekdays,811,21,0.1383399209486166
weekdays,811,22,0.05533596837944664
weekdays,811,23,0.02766798418972332
weekdays,812,5,0.3794466403162055
weekdays,812,6,0.8853754940711462
weekdays,812,7,0.4426877470355731
weekdays,812,8,0.3557312252964427
weekdays,812,9,0.4150197628458498
weekdays,812,10,0.48221343873517786
weekdays,812,11,0.6482213438735178
weekdays,812,12,0.8300395256916996
weekdays,812,13,1.5691699604743083
weekdays,812,14,2.5296442687747036
weekdays,812,15,2.1739130434782608
weekdays,812,16,1.9723320158102766
weekdays,812,17,1.7312252964426877
weekdays,812,18,1.6007905138339922
weekdays,812,19,1.3715415019762847
weekdays,812,20,1.1936758893280632
weekdays,812,21,0.9683794466403162
weekdays,812,22,0.5098814229249012
weekdays,812,23,0.1422924901185771
weekdays,814,5,3.782608695652174
weekdays,814,6,6.944664031620554
weekdays,814,7,6.08300395256917
weekdays,814,8,3.2371541501976284
weekdays,814,9,2.7509881422924902
weekdays,814,10,2.9209486166007905
weekdays,814,11,3.41897233201581
weekdays,814,12,4.980237154150197
weekdays,814,13,8.75889328063241
weekdays,814,14,10.826086956521738
weekdays,814,15,8.956521739130435
weekdays,814,16,7.181818181818182
weekdays,814,17,6.304347826086956
weekdays,814,18,5.324110671936759
weekdays,814,19,5.177865612648222
weekdays,814,20,4.24505928853755
weekdays,814,21,2.347826086956522
weekdays,814,22,1.0553359683794465
weekdays,814,23,0.31225296442687744
weekdays,815,5,2.814229249011858
weekdays,815,6,3.7707509881422925
weekdays,815,7,3.5098814229249014
weekdays,815,8,2.608695652173913
weekdays,815,9,2.814229249011858
weekdays,815,10,2.782608695652174
weekdays,815,11,3.1264822134387353
weekdays,815,12,3.8853754940711465
weekdays,815,13,5.367588932806324
weekdays,815,14,5.932806324110672
weekdays,815,15,4.9604743083003955
weekdays,815,16,4.067193675889328
weekdays,815,17,3.0948616600790513
weekdays,815,18,2.8260869565217392
weekdays,815,19,2.1462450592885376
weekdays,815,20,1.8300395256916997
weekdays,815,21,0.8695652173913043
weekdays,815,22,0.35968379446640314
weekdays,815,23,0.09881422924901186
weekdays,816,5,3.7114624505928853
weekdays,816,6,4.928853754940712
weekdays,816,7,4.355731225296442
weekdays,816,8,2.3952569169960474
weekdays,816,9,2.6284584980237153
weekdays,816,10,2.9011857707509883
weekdays,816,11,2.8181818181818183
weekdays,816,12,3.4545454545454546
weekdays,816,13,4.988142292490118
weekdays,816,14,5.458498023715415
weekdays,816,15,3.7865612648221343
weekdays,816,16,2.719367588932806
weekdays,816,17,1.9090909090909092
weekdays,816,18,1.3399209486166008
weekdays,816,19,1.3043478260869565
weekdays,816,20,0.7549407114624506
weekdays,816,21,0.7233201581027668
weekdays,816,22,0.2845849802371542
weekdays,816,23,0.05928853754940711
weekdays,817,5,1.225296442687747
weekdays,817,6,2.268774703557312
weekdays,817,7,1.9644268774703557
weekdays,817,8,1.4861660079051384
weekdays,817,9,1.592885375494071
weekdays,817,10,2.0513833992094863
weekdays,817,11,2.3636363636363638
weekdays,817,12,3.110671936758893
weekdays,817,13,3.7430830039525693
weekdays,817,14,4.237154150197629
weekdays,817,15,4.264822134387352
weekdays,817,16,3.9486166007905137
weekdays,817,17,3.3636363636363638
weekdays,817,18,2.83399209486166
weekdays,817,19,1.8972332015810276
weekdays,817,20,1.3794466403162056
weekdays,817,21,0.9090909090909091
weekdays,817,22,0.45454545454545453
weekdays,817,23,0.16996047430830039
weekdays,818,5,1.0909090909090908
weekdays,818,6,1.616600790513834
weekdays,818,7,1.4545454545454546
weekdays,818,8,0.9644268774703557
weekdays,818,9,1.0118577075098814
weekdays,818,10,1.0276679841897234
weekdays,818,11,1.1264822134387351
weekdays,818,12,1.4466403162055337
weekdays,818,13,1.849802371541502
weekdays,818,14,2.3122529644268774
weekdays,818,15,2.059288537549407
weekdays,818,16,1.9881422924901186
weekdays,818,17,1.699604743083004
weekdays,818,18,1.3201581027667983
weekdays,818,19,1.0711462450592886
weekdays,818,20,0.7035573122529645
weekdays,818,21,0.39920948616600793
weekdays,818,22,0.22134387351778656
weekdays,818,23,0.023715415019762844
weekdays,819,5,2.3794466403162056
weekdays,819,6,3.205533596837945
weekdays,819,7,2.8656126482213438
weekdays,819,8,2.4466403162055337
weekdays,819,9,3.1067193675889326
weekdays,819,10,3.466403162055336
weekdays,819,11,3.197628458498024
weekdays,819,12,4.16600790513834
weekdays,819,13,5.818181818181818
weekdays,819,14,6.628458498023716
weekdays,819,15,6.067193675889328
weekdays,819,16,5.675889328063241
weekdays,819,17,4.936758893280633
weekdays,819,18,4.16205533596838
weekdays,819,19,3.41897233201581
weekdays,819,20,2.58102766798419
weekdays,819,21,1.9802371541501975
weekdays,819,22,0.5849802371541502
weekdays,819,23,0.16600790513833993
weekdays,908,5,0.07509881422924901
weekdays,908,6,0.17391304347826086
weekdays,908,7,0.18972332015810275
weekdays,908,8,0.1067193675889328
weekdays,908,9,0.1541501976284585
weekdays,908,10,0.1067193675889328
weekdays,908,11,0.1541501976284585
weekdays,908,12,0.17786561264822134
weekdays,908,13,0.233201581027668
weekdays,908,14,0.2964426877470356
weekdays,908,15,0.28063241106719367
weekdays,908,16,0.23715415019762845
weekdays,908,17,0.17786561264822134
weekdays,908,18,0.11067193675889328
weekdays,908,19,0.08695652173913043
weekdays,908,20,0.06324110671936758
weekdays,908,21,0.06324110671936758
weekdays,908,22,0.015810276679841896
weekdays,908,23,
weekdays,1043,5,0.7509881422924901
weekdays,1043,6,1.91699604743083
weekdays,1043,7,1.8023715415019763
weekdays,1043,8,1.1897233201581028
weekdays,1043,9,0.8972332015810277
weekdays,1043,10,1.1225296442687747
weekdays,1043,11,1.2213438735177866
weekdays,1043,12,1.6126482213438735
weekdays,1043,13,2.0632411067193677
weekdays,1043,14,2.3320158102766797
weekdays,1043,15,2.1343873517786562
weekdays,1043,16,1.683794466403162
weekdays,1043,17,1.5059288537549407
weekdays,1043,18,1.3636363636363635
weekdays,1043,19,1.7272727272727273
weekdays,1043,20,1.7312252964426877
weekdays,1043,21,1.3478260869565217
weekdays,1043,22,0.7509881422924901
weekdays,1043,23,0.2134387351778656
weekdays,1044,5,0.233201581027668
weekdays,1044,6,0.9762845849802372
weekdays,1044,7,1.3794466403162056
weekdays,1044,8,1.5296442687747036
weekdays,1044,9,1.841897233201581
weekdays,1044,10,1.6324110671936758
weekdays,1044,11,1.6798418972332017
weekdays,1044,12,1.7233201581027668
weekdays,1044,13,0.7628458498023716
weekdays,1044,14,0.43478260869565216
weekdays,1044,15,0.35968379446640314
weekdays,1044,16,0.2490118577075099
weekdays,1044,17,0.24110671936758893
weekdays,1044,18,0.1976284584980237
weekdays,1044,19,0.24110671936758893
weekdays,1044,20,0.12648221343873517
weekdays,1044,21,0.06719367588932806
weekdays,1044,22,0.043478260869565216
weekdays,1044,23,0.007905138339920948
weekdays,1045,5,2.6600790513833994
weekdays,1045,6,3.569169960474308
weekdays,1045,7,2.5217391304347827
weekdays,1045,8,2.494071146245059
weekdays,1045,9,3.0
weekdays,1045,10,3.8102766798418974
weekdays,1045,11,4.41501976284585
weekdays,1045,12,6.5019762845849804
weekdays,1045,13,9.41501976284585
weekdays,1045,14,12.351778656126482
weekdays,1045,15,10.569169960474309
weekdays,1045,16,9.003952569169961
weekdays,1045,17,7.853754940711463
weekdays,1045,18,6.407114624505929
weekdays,1045,19,5.478260869565218
weekdays,1045,20,4.486166007905139
weekdays,1045,21,2.5454545454545454
weekdays,1045,22,1.051383399209486
weekdays,1045,23,0.28063241106719367
weekdays,1046,5,0.7233201581027668
weekdays,1046,6,0.6956521739130435
weekdays,1046,7,0.549407114624506
weekdays,1046,8,0.5098814229249012
weekdays,1046,9,0.5098814229249012
weekdays,1046,10,0.6877470355731226
weekdays,1046,11,0.7786561264822134
weekdays,1046,12,1.08300395256917
weekdays,1046,13,1.6007905138339922
weekdays,1046,14,2.4545454545454546
weekdays,1046,15,2.241106719367589
weekdays,1046,16,1.592885375494071
weekdays,1046,17,1.33201581027668
weekdays,1046,18,1.173913043478261
weekdays,1046,19,1.2924901185770752
weekdays,1046,20,1.150197628458498
weekdays,1046,21,0.7154150197628458
weekdays,1046,22,0.36363636363636365
weekdays,1046,23,0.13043478260869565
weekdays,1047,5,0.3438735177865613
weekdays,1047,6,0.6442687747035574
weekdays,1047,7,0.5691699604743083
weekdays,1047,8,0.6561264822134387
weekdays,1047,9,0.782608695652174
weekdays,1047,10,1.098814229249012
weekdays,1047,11,1.3438735177865613
weekdays,1047,12,1.9407114624505928
weekdays,1047,13,2.588932806324111
weekdays,1047,14,2.8853754940711465
weekdays,1047,15,2.7154150197628457
weekdays,1047,16,2.355731225296443
weekdays,1047,17,1.8458498023715415
weekdays,1047,18,2.1264822134387353
weekdays,1047,19,1.8774703557312253
weekdays,1047,20,1.826086956521739
weekdays,1047,21,1.0869565217391304
weekdays,1047,22,0.391304347826087
weekdays,1047,23,0.11462450592885376
weekdays,1048,5,0.7786561264822134
weekdays,1048,6,1.4308300395256917
weekdays,1048,7,1.4505928853754941
weekdays,1048,8,1.2450592885375493
weekdays,1048,9,1.0790513833992095
weekdays,1048,10,1.4703557312252964
weekdays,1048,11,1.7272727272727273
weekdays,1048,12,1.948616600790514
weekdays,1048,13,2.644268774703557
weekdays,1048,14,3.474308300395257
weekdays,1048,15,3.3122529644268774
weekdays,1048,16,2.6284584980237153
weekdays,1048,17,2.41897233201581
weekdays,1048,18,2.0513833992094863
weekdays,1048,19,1.6758893280632412
weekdays,1048,20,1.2411067193675889
weekdays,1048,21,1.0948616600790513
weekdays,1048,22,0.4308300395256917
weekdays,1048,23,0.1067193675889328
weekdays,1049,5,0.2490118577075099
weekdays,1049,6,0.1976284584980237
weekdays,1049,7,0.2964426877470356
weekdays,1049,8,0.39920948616600793
weekdays,1049,9,0.39920948616600793
weekdays,1049,10,0.6679841897233202
weekdays,1049,11,0.6956521739130435
weekdays,1049,12,0.7865612648221344
weekdays,1049,13,1.1897233201581028
weekdays,1049,14,1.4189723320158103
weekdays,1049,15,1.865612648221344
weekdays,1049,16,1.2411067193675889
weekdays,1049,17,1.0790513833992095
weekdays,1049,18,0.758893280632411
weekdays,1049,19,0.9960474308300395
weekdays,1049,20,0.7114624505928854
weekdays,1049,21,0.5849802371541502
weekdays,1049,22,0.36363636363636365
weekdays,1049,23,0.08695652173913043
weekdays,1816,5,0.22529644268774704
weekdays,1816,6,0.3715415019762846
weekdays,1816,7,0.2608695652173913
weekdays,1816,8,0.22134387351778656
weekdays,1816,9,0.2015810276679842
weekdays,1816,10,0.2608695652173913
weekdays,1816,11,0.28063241106719367
weekdays,1816,12,0.5019762845849802
weekdays,1816,13,0.6758893280632411
weekdays,1816,14,0.9407114624505929
weekdays,1816,15,1.007905138339921
weekdays,1816,16,0.7707509881422925
weekdays,1816,17,0.6403162055335968
weekdays,1816,18,0.5573122529644269
weekdays,1816,19,0.42292490118577075
weekdays,1816,20,0.2450592885375494
weekdays,1816,21,0.1541501976284585
weekdays,1816,22,0.06719367588932806
weekdays,1816,23,0.03557312252964427
weekdays,1887,5,0.8379446640316206
weekdays,1887,6,0.8735177865612648
weekdays,1887,7,0.23715415019762845
weekdays,1887,8,0.18181818181818182
weekdays,1887,9,0.14624505928853754
weekdays,1887,10,0.20553359683794467
weekdays,1887,11,0.2608695652173913
weekdays,1887,12,0.45849802371541504
weekdays,1887,13,0.549407114624506
weekdays,1887,14,0.541501976284585
weekdays,1887,15,0.391304347826087
weekdays,1887,16,0.2924901185770751
weekdays,1887,17,0.24110671936758893
weekdays,1887,18,0.23715415019762845
weekdays,1887,19,0.1976284584980237
weekdays,1887,20,0.16996047430830039
weekdays,1887,21,0.11462450592885376
weekdays,1887,22,0.05533596837944664
weekdays,1887,23,0.011857707509881422
weekdays,1888,5,0.8142292490118577
weekdays,1888,6,0.7944664031620553
weekdays,1888,7,0.6126482213438735
weekdays,1888,8,0.45849802371541504
weekdays,1888,9,0.5770750988142292
weekdays,1888,10,0.6284584980237155
weekdays,1888,11,0.8379446640316206
weekdays,1888,12,0.9367588932806324
weekdays,1888,13,2.090909090909091
weekdays,1888,14,1.5849802371541502
weekdays,1888,15,1.1818181818181819
weekdays,1888,16,0.6996047430830039
weekdays,1888,17,0.7075098814229249
weekdays,1888,18,0.5098814229249012
weekdays,1888,19,0.5138339920948617
weekdays,1888,20,0.5138339920948617
weekdays,1888,21,0.43873517786561267
weekdays,1888,22,0.1383399209486166
weekdays,1888,23,0.03557312252964427
weekdays,1889,5,0.21739130434782608
weekdays,1889,6,0.09090909090909091
weekdays,1889,7,0.18972332015810275
weekdays,1889,8,0.25296442687747034
weekdays,1889,9,0.2845849802371542
weekdays,1889,10,0.44664031620553357
weekdays,1889,11,0.4901185770750988
weekdays,1889,12,0.42292490118577075
weekdays,1889,13,0.42292490118577075
weekdays,1889,14,0.6245059288537549
weekdays,1889,15,0.5691699604743083
weekdays,1889,16,0.5454545454545454
weekdays,1889,17,0.4150197628458498
weekdays,1889,18,0.4901185770750988
weekdays,1889,19,0.3675889328063241
weekdays,1889,20,0.2015810276679842
weekdays,1889,21,0.06719367588932806
weekdays,1889,22,0.023715415019762844
weekdays,1889,23,0.003952569169960474
weekdays,1890,5,0.20948616600790515
weekdays,1890,6,0.5217391304347826
weekdays,1890,7,0.391304347826087
weekdays,1890,8,0.41106719367588934
weekdays,1890,9,0.31225296442687744
weekdays,1890,10,0.25296442687747034
weekdays,1890,11,0.28063241106719367
weekdays,1890,12,0.2727272727272727
weekdays,1890,13,0.40711462450592883
weekdays,1890,14,0.43478260869565216
weekdays,1890,15,0.35177865612648224
weekdays,1890,16,0.5019762845849802
weekdays,1890,17,0.3241106719367589
weekdays,1890,18,0.2766798418972332
weekdays,1890,19,0.31225296442687744
weekdays,1890,20,0.22924901185770752
weekdays,1890,21,0.06719367588932806
weekdays,1890,22,0.023715415019762844
weekdays,1890,23,0.003952569169960474
weekdays,1891,5,0.20553359683794467
weekdays,1891,6,0.7272727272727273
weekdays,1891,7,0.5731225296442688
weekdays,1891,8,0.541501976284585
weekdays,1891,9,0.5296442687747036
weekdays,1891,10,0.6363636363636364
weekdays,1891,11,0.6007905138339921
weekdays,1891,12,0.83399209486166
weekdays,1891,13,0.782608695652174
weekdays,1891,14,0.9209486166007905
weekdays,1891,15,0.7509881422924901
weekdays,1891,16,0.7272727272727273
weekdays,1891,17,0.6284584980237155
weekdays,1891,18,0.4308300395256917
weekdays,1891,19,0.35177865612648224
weekdays,1891,20,0.383399209486166
weekdays,1891,21,0.2490118577075099
weekdays,1891,22,0.09090909090909091
weekdays,1891,23,0.039525691699604744
weekdays,1892,5,0.9169960474308301
weekdays,1892,6,1.743083003952569
weekdays,1892,7,1.5770750988142292
weekdays,1892,8,1.2648221343873518
weekdays,1892,9,1.3280632411067195
weekdays,1892,10,1.5533596837944663
weekdays,1892,11,1.699604743083004
weekdays,1892,12,1.6877470355731226
weekdays,1892,13,2.4150197628458496
weekdays,1892,14,2.6403162055335967
weekdays,1892,15,2.280632411067194
weekdays,1892,16,2.3280632411067192
weekdays,1892,17,2.1620553359683794
weekdays,1892,18,2.122529644268775
weekdays,1892,19,1.6877470355731226
weekdays,1892,20,1.2371541501976284
weekdays,1892,21,0.8458498023715415
weekdays,1892,22,0.2845849802371542
weekdays,1892,23,0.08695652173913043
weekdays,1893,5,0.13438735177865613
weekdays,1893,6,0.2727272727272727
weekdays,1893,7,0.18972332015810275
weekdays,1893,8,0.2015810276679842
weekdays,1893,9,0.23715415019762845
weekdays,1893,10,0.31620553359683795
weekdays,1893,11,0.25691699604743085
weekdays,1893,12,0.391304347826087
weekdays,1893,13,0.7193675889328063
weekdays,1893,14,1.007905138339921
weekdays,1893,15,0.6126482213438735
weekdays,1893,16,0.6877470355731226
weekdays,1893,17,0.6245059288537549
weekdays,1893,18,0.5612648221343873
weekdays,1893,19,0.5454545454545454
weekdays,1893,20,0.3557312252964427
weekdays,1893,21,0.32806324110671936
weekdays,1893,22,0.17391304347826086
weekdays,1893,23,0.06324110671936758
weekdays,1894,5,0.5810276679841897
weekdays,1894,6,1.9051383399209487
weekdays,1894,7,1.7351778656126482
weekdays,1894,8,0.9486166007905138
weekdays,1894,9,1.0711462450592886
weekdays,1894,10,1.0948616600790513
weekdays,1894,11,1.0434782608695652
weekdays,1894,12,1.1422924901185771
weekdays,1894,13,1.3952569169960474
weekdays,1894,14,1.6600790513833992
weekdays,1894,15,1.5059288537549407
weekdays,1894,16,1.2648221343873518
weekdays,1894,17,1.308300395256917
weekdays,1894,18,1.0395256916996047
weekdays,1894,19,0.9525691699604744
weekdays,1894,20,0.7075098814229249
weekdays,1894,21,0.5889328063241107
weekdays,1894,22,0.11462450592885376
weekdays,1894,23,0.06324110671936758
weekdays,1895,5,0.20553359683794467
